圖層,地圖名稱,編號,NUMBER,ID,縣市,行政區,區別,位置,案名,計畫書名稱,完工案名,建案案名,實施者,目前狀態,核准日期,事業計畫核定日期,公告日期,公告年度,基地面積,地區範圍面積,面積(㎡),實施方式,主導類型,備註,相關資訊,經度,緯度,●　代銷公司,●　使用分區,●　坪數規劃,●　基地位置,●　基地面積,●　建案類別,●　建設公司,●　樓層規劃,●　規劃戶數,併分送,名稱,失效與否,完工年度,建築師,得標廠商,文號,法令依據,規劃單位,說明
自劃單元,臺北市松山區延吉段一小段85地號等34筆土地惟更新單元,1084,,,,松山區,,,,,,,,,2019/7/5,,,,4174.00,,,,,,,121.55689473684211,25.047291263157895,,,,,,,,,,,,已核准,,,,108.7.5府都新字第1076017498號,,,
自劃單元,臺北市松山區敦化段一小段385地號等6筆土地為更新單元,1083,,,,松山區,,,,,,,,,2019/1/19,,,,3832.00,,,,,,,121.54621741666666,25.055157125,,,,,,,,,,,,已核准,,,,108.1.19府都新字第1076015781號,,,
自劃單元,臺北市中正區臨沂段一小段435地號等13筆土地為更新單元,1089,,,,中正區,,,,,,,,,2019/3/7,,,,1876.00,,,,,,,121.5282982962963,25.043193925925927,,,,,,,,,,,,已核准,,,,108.3.7府都新字第1076013837號,,,
自劃單元,臺北市大安區通化段六小段497地號等22筆土地為更新單元,1086,,,,大安區,,,,,,,,,2019/1/31,,,,2047.00,,,,,,,121.55111372413793,25.025797586206895,,,,,,,,,,,,已核准,,,,108.1.31府都新字第1083002080號,,,
自劃單元,臺北市文山區華興段四小段21-7地號等4筆土地為更新單元(已失效),1094,,,,文山區,,,,,,,,,2017/11/10,,,,1478.00,,,,,,,121.55002392941176,24.985821176470587,,,,,,,,,,,,已失效,,,,106.11.10府都新字第10630807700號,,,
自劃單元,臺北市大安區瑞安段三小段604地號等14筆土地為更新單元,1095,,,,大安區,,,,,,,,,2019/12/13,,,,3585.00,,,,,,,121.53961582857143,25.025797457142858,,,,,,,,,,,,已失效,,,,108.12.13府都新字第1083023929號,,,
自劃單元,臺北市中山區吉林段二小段898地號等3筆土地為更新單元,1096,,,,中山區,,,,,,,,,2019/12/17,,,,923.00,,,,,,,121.5319419111111,25.053853733333334,,,,,,,,,,,,已核准,,,,108.12.17府都新字第1083005212號,,,
自劃單元,臺北市中山區長安段一小段345地號等18筆土地為更新單元,1097,,,,中山區,,,,,,,,,2020/2/13,,,,1509.00,,,,,,,121.54352984545454,25.0485952,,,,,,,,,,,,已核准,,,,109.2.13府都新字第1097001462號,,,
自劃單元,臺北市松山區美仁段二小段831-3地號等14筆土地為更新單元,1098,,,,松山區,,,,,,,,,2019/11/15,,,,1801.00,,,,,,,121.55308712222222,25.049537633333333,,,,,,,,,,,,已核准,,,,108.11.15府都新字第1083016570號,,,
自劃單元,臺北市信義區犁和段二小段125地號等9筆土地為更新單元,1099,,,,信義區,,,,,,,,,2020/1/13,,,,984.00,,,,,,,121.55721444545455,25.0252097,,,,,,,,,,,,已失效,,,,109.1.13府都新字第1083027848號,,,
自劃單元,臺北市萬華區福星段二小段740地號等5筆土地為更新單元,1100,,,,萬華區,,,,,,,,,2019/10/21,,,,2276.00,,,,,,,121.5034971375,25.045740475,,,,,,,,,,,,已核准,,,,108.10.21府都新字第1083012534號,,,
自劃單元,臺北市士林區福林段一小段227地號等2筆土地為更新單元,1101,,,,士林區,,,,,,,,,2020/5/4,,,,2851.00,,,,,,,121.53483974782608,25.098773695652174,,,,,,,,,,,,已核准,,,,109.5.4府都新字第1097004945號,,,
自劃單元,臺北市大安區通化段六小段665地號等31筆土地為更新單元,1102,,,,大安區,,,,,,,,,2020/6/8,,,,2522.00,,,,,,,121.5497419375,25.024904799999998,,,,,,,,,,,,已核准,,,,109.6.8府都新字第1097003780號,,,
自劃單元,臺北市大安區學府段四小段110地號等8筆土地為更新單元,1103,,,,大安區,,,,,,,,,2020/6/23,,,,1315.00,,,,,,,121.53640054285715,25.02431707142857,,,,,,,,,,,,已失效,,,,109.6.23府都新字第1097004286號,,,
自劃單元,臺北市中山區中山段二小段234地號等4筆土地為更新單元,1104,,,,中山區,,,,,,,,,2020/5/8,,,,1008.00,,,,,,,121.52122476666666,25.062284577777778,,,,,,,,,,,,已核准,,,,109.5.8府都新字第1097001621號,,,
自劃單元,臺北市中山區中山段三小段355地號等13筆土地為更新單元,1105,,,,中山區,,,,,,,,,2020/6/9,,,,1191.00,,,,,,,121.52525232857143,25.056822985714284,,,,,,,,,,,,已核准,,,,109.6.9府都新字第1097001445號,,,
自劃單元,臺北市內湖區康寧段三小段265-28地號等15筆土地為更新單元,1106,,,,內湖區,,,,,,,,,2020/6/23,,,,791.00,,,,,,,121.59244135662651,25.08327248493976,,,,,,,,,,,,已失效,,,,109.6.23府都新字第1097009214號,,,
自劃單元,臺北市松山區敦化段五小段3地號等3筆土地為更新單元,1107,,,,松山區,,,,,,,,,2020/6/10,,,,1849.00,,,,,,,121.5484618125,25.0585746125,,,,,,,,,,,,已失效,,,,109.6.10府都新字第1083025437號,,,
自劃單元,臺北市萬華區龍山段一小段60-2地號等17筆土地為更新單元,1108,,,,萬華區,,,,,,,,,2020/6/18,,,,2050.00,,,,,,,121.50114462631579,25.0376976,,,,,,,,,,,,已核准,,,,109.6.18府都新字第1097007830號,,,
自劃單元,臺北市大安區通化段五小段447地號等5筆土地為更新單元,1109,,,,大安區,,,,,,,,,2020/7/15,,,,2721.00,,,,,,,121.54973961818182,25.031827545454547,,,,,,,,,,,,已核准,,,,109.7.15府都新字第1097003729號,,,
自劃單元,臺北市大安區金華段三小段112地號等40筆土地為更新單元,1110,,,,大安區,,,,,,,,,2020/7/30,,,,5376.00,,,,,,,121.52696702857142,25.030555,,,,,,,,,,,,已核准,,,,109.7.30府都新字第1097012101號,,,
自劃單元,臺北市北投區桃源段五小段69-2地號等34筆土地為更新單元,1111,,,,北投區,,,,,,,,,2020/7/10,,,,5742.00,,,,,,,121.4764439875,25.13450447,,,,,,,,,,,,已核准,,,,109.7.10府都新字第1083008644號,,,
自劃單元,臺北市文山區實踐段二小段563-1地號等39筆土地為更新單元,1112,,,,文山區,,,,,,,,,2019/1/7,,,,4275.00,,,,,,,121.55807663194445,24.98063481736111,,,,,,,,,,,,已核准,,,,108.1.7府都新字第1076016039號,,,
自劃單元,臺北市文山區華興段四小段44-2地號等12筆土地為更新單元,1113,,,,文山區,,,,,,,,,2019/5/1,,,,2005.00,,,,,,,121.54934470882353,24.9855096872549,,,,,,,,,,,,已核准,,,,108.5.1府都新字第1083002183號,,,
自劃單元,臺北市北投區大業段四小段574地號1筆土地為更新單元,1114,,,,北投區,,,,,,,,,2020/8/21,,,,4291.00,,,,,,,121.49913528125,25.12628505625,,,,,,,,,,,,已核准,,,,109.8.21府都新字第1097013304號,,,
自劃單元,臺北市南港區玉成段二小段299地號等7筆土地為更新單元,1115,,,,南港區,,,,,,,,,2020/9/2,,,,2036.00,,,,,,,121.59520346363637,25.051151445454547,,,,,,,,,,,,已核准,,,,109.9.2府都新字第1097012221號,,,
自劃單元,臺北市內湖區石潭段三小段646地號1筆土地為更新單元,1116,,,,內湖區,,,,,,,,,2020/9/10,,,,1730.37,,,,,,,121.59118752894737,25.069448854385964,,,,,,,,,,,,已核准,,,,109.9.10府都新字第1097009667號,,,
自劃單元,臺北市大安區復興段三小段373-3地號等36筆土地為更新單元,1117,,,,大安區,,,,,,,,,2020/9/23,,,,2657.00,,,,,,,121.54740345833333,25.03371335,,,,,,,,,,,,已核准,,,,109.9.23府都新字第1097015688號,,,
自劃單元,臺北市士林區光華段二小段956地號等22筆土地為更新單元,1118,,,,士林區,,,,,,,,,2020/9/28,,,,1409.00,,,,,,,121.51754663076923,25.091133484615384,,,,,,,,,,,,已核准,,,,109.9.28府都新字第1097012944號,,,
自劃單元,臺北市大安區復興段二小段212地號1筆土地為更新單元,1119,,,,大安區,,,,,,,,,2020/10/6,,,,1088.00,,,,,,,121.54742141538462,25.038310476923076,,,,,,,,,,,,已核准,,,,109.10.6府都新字第1097016662號,,,
自劃單元,臺北市中山區吉林段二小段898地號等3筆土地為更新單元,1120,,,,中山區,,,,,,,,,2020/10/16,,,,923.00,,,,,,,121.5319419111111,25.053853733333334,,,,,,,,,,,,已核准,,,,109.10.16府都新字第1097017217號,,,
自劃單元,臺北市大安區通化段五小段518地號1筆土地為更新單元,1121,,,,大安區,,,,,,,,,2020/10/20,,,,3067.00,,,,,,,121.54957731818182,25.030263436363636,,,,,,,,,,,,已核准,,,,109.10.20府都新字第1097016441號,,,
自劃單元,臺北市文山區萬慶段二小段302地號等21筆土地為更新單元,1122,,,,文山區,,,,,,,,,2020/10/27,,,,1646.00,,,,,,,121.53859955,24.9952341125,,,,,,,,,,,,已核准,,,,109.10.27府都新字第1097016807號,,,
自劃單元,臺北市大安區通化段五小段191-1地號等6筆土地為更新單元,1123,,,,大安區,,,,,,,,,2020/11/19,,,,1440.00,,,,,,,121.55104953333333,25.031215993333333,,,,,,,,,,,,已核准,,,,109.11.19府都新字第1097017826號,,,
自劃單元,臺北市大安區辛亥段三小段588地號等14筆土地為更新單元,1124,,,,大安區,,,,,,,,,2020/11/24,,,,1076.74,,,,,,,121.55231422,25.02197461,,,,,,,,,,,,已核准,,,,109.11.24府都新字第1097017476號,,,
自劃單元,臺北市大安區懷生段四小段592-1地號等13筆土地為更新單元,1125,,,,大安區,,,,,,,,,2020/11/26,,,,1206.00,,,,,,,121.53309933333334,25.034022858333334,,,,,,,,,,,,已核准,,,,109.11.26府都新字第1097012297號,,,
自劃單元,臺北市信義區雅祥段四小段224地號等17筆土地為更新單元,1126,,,,信義區,,,,,,,,,2020/12/8,,,,1041.00,,,,,,,121.567257548,25.04418624,,,,,,,,,,,,已核准,,,,109.12.8府都新字第1097018591號,,,
自劃單元,臺北市文山區萬慶段一小段95地號等15筆土地為更新單元,1127,,,,文山區,,,,,,,,,2020/12/14,,,,1790.00,,,,,,,121.53800167,24.9984456,,,,,,,,,,,,已核准,,,,109.12.14府都新字第1097017456號,,,
自劃單元,臺北市大安區仁愛段一小段85地號等5筆土地為更新單元,1128,,,,大安區,,,,,,,,,2020/12/28,,,,1192.00,,,,,,,121.55561888,25.040603179999998,,,,,,,,,,,,已核准,,,,109.12.28府都新字第1097016324號,,,
自劃單元,臺北市中山區吉林段四小段508地號等17筆土地為更新單元,1129,,,,中山區,,,,,,,,,2021/1/13,,,,3157.00,,,,,,,121.52591732222223,25.057741877777776,,,,,,,,,,,,已核准,,,,110.1.13府都新字第1097017908號,,,
自劃單元,臺北市中山區北安段二小段470-2地號等6筆土地為更新單元,1130,,,,中山區,,,,,,,,,2021/1/15,,,,3053.56,,,,,,,121.54583470714286,25.083212914285713,,,,,,,,,,,,已核准,,,,110.1.15府都新字第1097017364號,,,
自劃單元,臺北市大安區復興段三小段9-1地號等4筆土地為更新單元,1131,,,,大安區,,,,,,,,,2021/1/29,,,,1105.00,,,,,,,121.54732389,25.037426410000002,,,,,,,,,,,,已核准,,,,110.1.29府都新字第1097017429號,,,
自劃單元,臺北市信義區雅翔段一小段227-4地號等10筆土地為更新單元,1132,,,,信義區,,,,,,,,,2021/2/2,,,,1469.00,,,,,,,121.57008999166666,25.04607444166667,,,,,,,,,,,,已核准,,,,110.2.2府都新字第1097018008號,,,
自劃單元,臺北市中正區南海段一小段684地號等7筆土地為更新單元,1133,,,,中正區,,,,,,,,,2021/2/9,,,,952.00,,,,,,,121.51920762222223,25.032596133333332,,,,,,,,,,,,已核准,,,,110.2.9府都新字第1106001100號,,,
自劃單元,臺北市信義區雅祥段一小段614地號等10筆土地為更新單元,1134,,,,信義區,,,,,,,,,2021/2/26,,,,3508.00,,,,,,,121.56804508,25.04606017,,,,,,,,,,,,已核准,,,,110.2.26府都新字第1106000836號,,,
自劃單元,臺北市南港區南港段四小段302地號等2筆土地為更新單元,1135,,,,南港區,,,,,,,,,2021/4/12,,,,531.00,,,,,,,121.60229675625,25.05470137875,,,,,,,,,,,,已核准,,,,110.4.12府都新字第1106002755號,,,
自劃單元,臺北市中山區北安段一小段60-1地號等10筆土地為更新單元,1136,,,,中山區,,,,,,,,,2021/4/19,,,,4150.00,,,,,,,121.5537006590164,25.086103286885248,,,,,,,,,,,,已核准,,,,110.4.19府都新字第1106001133號,,,
自劃單元,臺北市大安區仁愛段一小段92地號等11筆土地更新單元,1137,,,,大安區,,,,,,,,,2021/4/22,,,,2308.00,,,,,,,121.55612966666666,25.04051358888889,,,,,,,,,,,,已核准,,,,110.4.22府都新字第1097023988號,,,
自劃單元,臺北市萬華區福星段四小段393-1地號17筆土地為更新單元,1138,,,,萬華區,,,,,,,,,2021/4/29,,,,850.00,,,,,,,121.5010728,25.04409755,,,,,,,,,,,,已核准,,,,110.4.29府都新字第1106001657號,,,
自劃單元,臺北市大安區復興段一小段396地號等8筆土地為更新單元,1139,,,,大安區,,,,,,,,,2021/6/1,,,,1809.00,,,,,,,121.54425187,25.04333421,,,,,,,,,,,,已核准,,,,110.6.1府都新字第1106001923號,,,
自劃單元,臺北市大安區復興段一小段396地號等8筆土地為更新單元,1140,,,,大安區,,,,,,,,,2021/6/9,,,,1809.00,,,,,,,121.54425187,25.04333421,,,,,,,,,,,,已核准,,,,110.6.9府都新字第1106003057號,,,
自劃單元,臺北市中正區臨沂段二小段60地號等18筆土地為更新單元,1141,,,,中正區,,,,,,,,,2021/6/30,,,,1464.00,,,,,,,121.53239145555555,25.039504066666666,,,,,,,,,,,,已核准,,,,110.6.30府都新字第1106002466號,,,
自劃單元,臺北市大同區市府段一小段18-1地號等19筆土地為更新單元,1142,,,,大同區,,,,,,,,,2021/7/1,,,,1104.00,,,,,,,121.51937257272728,25.052619236363636,,,,,,,,,,,,已核准,,,,110.7.1府都新字第1106002775號,,,
自劃單元,臺北市中正區河堤段一小段367地號等16筆土地為更新單元,1143,,,,中正區,,,,,,,,,2021/7/2,,,,1721.00,,,,,,,121.52446625,25.022275107142857,,,,,,,,,,,,已核准,,,,110.7.2府都新字第1097015490號,,,
自劃單元,臺北市大安區復興段二小段179-1地號等3筆土地為更新單元,1144,,,,大安區,,,,,,,,,2021/7/22,,,,1306.00,,,,,,,121.54826854545455,25.038729945454545,,,,,,,,,,,,已核准,,,,110.7.22府都新字第1106009197號,,,
自劃單元,臺北市大安區辛亥段三小段390地號等4筆土地為更新單元,1145,,,,大安區,,,,,,,,,2021/7/26,,,,2076.00,,,,,,,121.55343374545454,25.021219181818182,,,,,,,,,,,,已核准,,,,110.7.26府都新字第1106009247號,,,
自劃單元,臺北市大安區瑞安段二小段386地號等15筆土地為更新單元,1146,,,,大安區,,,,,,,,,2021/7/28,,,,1847.00,,,,,,,121.541085616,25.028999944,,,,,,,,,,,,已核准,,,,110.7.28府都新字第1106001658號,,,
自劃單元,臺北市大安區仁愛段二小段298地號等5筆土地為更新單元,1147,,,,大安區,,,,,,,,,2021/7/28,,,,2194.00,,,,,,,121.5537377,25.038274985714285,,,,,,,,,,,,已核准,,,,110.7.28府都新字第1106003333號,,,
自劃單元,臺北市中正區南海段四小段71地號等3筆土地為更新單元,1148,,,,中正區,,,,,,,,,2021/8/12,,,,1936.00,,,,,,,121.51485293,25.03263158,,,,,,,,,,,,已核准,,,,110.8.12府都新字第1106012565號,,,
自劃單元,臺北市文山區景美段五小段346地號等8筆土地為更新單元,1149,,,,文山區,,,,,,,,,2021/8/17,,,,3716.51,,,,,,,121.54236774615384,24.992116042051283,,,,,,,,,,,,已核准,,,,110.8.17府都新字第1106008968號,,,
自劃單元,臺北市大安區復興段二小段368地號等12筆土地為更新單元,1150,,,,大安區,,,,,,,,,2021/8/18,,,,2551.00,,,,,,,121.54475041111111,25.039208855555557,,,,,,,,,,,,已核准,,,,110.8.18府都新字第1106011826號,,,
自劃單元,臺北市北投區大業段三小段745地號等15筆土地為更新單元(已失效),1151,,,,北投區,,,,,,,,,2021/8/26,,,,1919.00,,,,,,,121.49698861428571,25.13110707142857,,,,,,,,,,,,已失效,,,,110.8.26府都新字第1106009049號,,,
自劃單元,臺北市松山區敦化段五小段3地號等3筆土地為更新單元,1152,,,,松山區,,,,,,,,,2021/8/31,,,,1849.00,,,,,,,121.5484618125,25.0585746125,,,,,,,,,,,,已核准,,,,110.8.31府都新字第1106014603號,,,
自劃單元,臺北市北投區桃源段二小段412地號等9筆土地為更新單元,1153,,,,北投區,,,,,,,,,2021/9/24,,,,1148.00,,,,,,,121.48531826103896,25.139031709090908,,,,,,,,,,,,已核准,,,,110.9.24府都新字第1106012724號,,,
自劃單元,臺北市大安區通化段五小段191-4地號等24筆土地為更新單元,1154,,,,大安區,,,,,,,,,2021/9/3,,,,1283.93,,,,,,,121.549766005,25.031526305,,,,,,,,,,,,已核准,,,,110.9.3府都新字第1106011982號,,,
自劃單元,臺北市中正區臨沂段三小段257地號等7筆土地為更新單元,1155,,,,中正區,,,,,,,,,2021/10/6,,,,1101.73,,,,,,,121.53108143,25.03519297,,,,,,,,,,,,已核准,,,,110.10.6府都新字第1106014702號,,,
自劃單元,臺北市中正區城中段一小段788-1地號等19筆土地為更新單元,1156,,,,中正區,,,,,,,,,2021/10/8,,,,2534.00,,,,,,,121.509720315,25.044482015,,,,,,,,,,,,已核准,,,,110.10.8府都新字第1106002700號,,,
自劃單元,臺北市士林區福順段三小段547地號等16筆土地為更新單元（已失效）,1157,,,,士林區,,,,,,,,,2021/10/15,,,,1279.22,,,,,,,121.5110921,25.08058255,,,,,,,,,,,,已失效,,,,110.10.15府都新字第1106012739號,,,
自劃單元,臺北市大安區學府段二小段10地號等4筆土地為更新單元,1158,,,,大安區,,,,,,,,,2021/11/10,,,,558.00,,,,,,,121.54277484285714,25.02455834285714,,,,,,,,,,,,已核准,,,,110.11.10府都新字第1106016956號,,,
自劃單元,臺北市松山區西松段一小段61地號等2筆土地為更新單元,1159,,,,松山區,,,,,,,,,2021/11/1,,,,3204.00,,,,,,,121.56355466363637,25.05365310909091,,,,,,,,,,,,已核准,,,,110.11.1府都新字第1106014411號,,,
自劃單元,臺北市中正區臨沂段二小段316地號等4筆土地為更新單元,1160,,,,中正區,,,,,,,,,2021/11/4,,,,519.00,,,,,,,121.52860312,25.03980114,,,,,,,,,,,,已核准,,,,110.11.4府都新字第1106016196號,,,
自劃單元,臺北市內湖區康寧段二小段238地號5筆土地為更新單元,1161,,,,內湖區,,,,,,,,,2021/11/9,,,,594.00,,,,,,,121.59305418888889,25.085871655555557,,,,,,,,,,,,已核准,,,,110.11.9府都新字第1106015851號,,,
自劃單元,臺北市南港區玉成段四小段499地號等26筆土地為更新單元,1162,,,,南港區,,,,,,,,,2021/11/29,,,,2452.83,,,,,,,121.58843540246913,25.048650661728395,,,,,,,,,,,,已核准,,,,110.11.29府都新字第1106012780號,,,
自劃單元,臺北市信義區信義段五小段38地號1筆土地為更新單元,1163,,,,信義區,,,,,,,,,2021/12/16,,,,3813.00,,,,,,,121.56337888,25.03259958,,,,,,,,,,,,已核准,,,,110.12.16府都新字第1106025700號,,,
自劃單元,臺北市文山區萬芳段三小段563-1地號等9筆土地為更新單元,1164,,,,文山區,,,,,,,,,2021/12/17,,,,1876.00,,,,,,,121.56391728,24.989730296,,,,,,,,,,,,已核准,,,,110.12.17府都新字第1106017583號,,,
自劃單元,臺北市文山區景美段三小段127-10(部分)地號等20筆土地為更新單元,1165,,,,文山區,,,,,,,,,2021/12/20,,,,2029.95,,,,,,,121.54200342,24.993673700000002,,,,,,,,,,,,已核准,,,,110.12.20府都新字第1106003224號,,,
自劃單元,臺北市中山區中山段三小段355地號等13筆土地為更新單元,1166,,,,中山區,,,,,,,,,2021/12/20,,,,1191.00,,,,,,,121.52525232857143,25.056822985714284,,,,,,,,,,,,已核准,,,,110.12.20府都新字第1106018477號,,,
自劃單元,臺北市中山區中山段一小段729地號等30筆土地為更新單元,1167,,,,中山區,,,,,,,,,2021/12/24,,,,2888.00,,,,,,,121.52480735,25.062078875,,,,,,,,,,,,已核准,,,,110.12.24府都新字第1106017837號,,,
自劃單元,臺北市大同區迪化段三小段688地號等52筆土地為更新單元,1168,,,,大同區,,,,,,,,,2022/1/4,,,,3587.00,,,,,,,121.50803327142857,25.054831542857144,,,,,,,,,,,,已核准,,,,111.1.4府都新字第1106016129號,,,
自劃單元,臺北市中正區臨沂段二小段108地號等9筆土地為更新單元,1169,,,,中正區,,,,,,,,,2022/1/4,,,,898.00,,,,,,,121.53201063750001,25.0385689625,,,,,,,,,,,,已核准,,,,111.1.4府都新字第1106018892號,,,
自劃單元,臺北市大安區龍泉段一小段694地號等21 筆土地為更新單元,1170,,,,大安區,,,,,,,,,2022/1/5,,,,3809.48,,,,,,,121.53191256666666,25.018134206666666,,,,,,,,,,,,已核准,,,,111.1.5府都新字第1106018518號,,,
自劃單元,臺北市信義區雅祥段一小段180地號等13筆土地為更新單元,1171,,,,信義區,,,,,,,,,2022/1/24,,,,1731.00,,,,,,,121.57176796666667,25.046284058333335,,,,,,,,,,,,已核准,,,,111.1.24府都新字第1106014859號,,,
自劃單元,臺北市中正區公園段二小段592地號等33筆土地為更新單元,1172,,,,中正區,,,,,,,,,2022/1/26,,,,2882.96,,,,,,,121.51370774545454,25.04541550909091,,,,,,,,,,,,已核准,,,,111.1.26府都新字第1106017839號,,,
自劃單元,臺北市中正區南海段三小段212地號等14筆土地為更新單元,1175,,,,中正區,,,,,,,,,2022/2/16,,,,925.00,,,,,,,121.5192755,25.030610733333333,,,,,,,,,,,,已核准,,,,111.2.16府都新字第1116001207號,,,
自劃單元,臺北市南港區玉成段二小段360地號等5筆土地為更新單元,1176,,,,南港區,,,,,,,,,2022/3/2,,,,9148.00,,,,,,,121.59205422142857,25.05058887857143,,,,,,,,,,,,已核准,,,,111.3.2府都新字第1106026994號,,,
自劃單元,臺北市松山區民生段127地號等20筆土地為更新單元,1177,,,,松山區,,,,,,,,,2022/3/4,,,,5913.00,,,,,,,121.55265257611111,25.059664088333335,,,,,,,,,,,,已核准,,,,111.3.4府都新字第1116000732號,,,
自劃單元,臺北市大安區龍泉段一小段28地號等3筆土地為更新單元,1179,,,,大安區,,,,,,,,,2022/3/11,,,,664.00,,,,,,,121.53390326,25.02588562,,,,,,,,,,,,已核准,,,,111.3.11府都新字第1116001273號,,,
自劃單元,臺北市信義區雅祥段四小段97地號等16筆土地為更新單元,1180,,,,信義區,,,,,,,,,2022/3/18,,,,2153.00,,,,,,,121.56837144545455,25.044570972727275,,,,,,,,,,,,已核准,,,,111.3.18府都新字第1106019229號,,,
自劃單元,臺北市南港區玉成段四小段322地號1筆土地為更新單元,1181,,,,南港區,,,,,,,,,2022/3/23,,,,1295.00,,,,,,,121.59356883157895,25.047059205263157,,,,,,,,,,,,已核准,,,,111.3.23府都新字第1116001195號,,,
自劃單元,臺北市信義區信義段二小段142地號等11筆土地為更新單元,1182,,,,信義區,,,,,,,,,2022/3/28,,,,1729.00,,,,,,,121.5713390111111,25.040251733333335,,,,,,,,,,,,已核准,,,,111.3.28府都新字第1116000809號,,,
自劃單元,臺北市大同區雙連段二小段1-3地號等7筆土地為更新單元,1183,,,,大同區,,,,,,,,,2022/3/30,,,,1770.24,,,,,,,121.51786315,25.061859249999998,,,,,,,,,,,,已核准,,,,111.3.30府都新字第1116000231號,,,
自劃單元,臺北市大安區復興段三小段431地號等14筆土地為更新單元,1184,,,,大安區,,,,,,,,,2022/4/12,,,,1562.00,,,,,,,121.54648384000001,25.03486557,,,,,,,,,,,,已核准,,,,111.4.12府都新字第1116002466號,,,
自劃單元,臺北市中正區福和段一小段436地號等4筆土地為更新單元,1185,,,,中正區,,,,,,,,,2022/4/12,,,,2633.90,,,,,,,121.52940368,25.0174545,,,,,,,,,,,,已核准,,,,111.4.12府都新字第1116003164號,,,
自劃單元,臺北市松山區敦化段四小段201地號等13筆土地為更新單元,1186,,,,松山區,,,,,,,,,2022/4/18,,,,1654.00,,,,,,,121.54462057692308,25.06378293846154,,,,,,,,,,,,已核准,,,,111.4.18府都新字第1116008790號,,,
自劃單元,臺北市北投區奇岩段五小段615地號等5筆土地為更新單元,1187,,,,北投區,,,,,,,,,2022/4/26,,,,2729.00,,,,,,,121.4998318368421,25.123202110526314,,,,,,,,,,,,已核准,,,,111.4.26府都新字第1116003266號,,,
自劃單元,臺北市大安區通化段四小段508地號等12筆土地為更新單元,1188,,,,大安區,,,,,,,,,2022/4/29,,,,2675.89,,,,,,,121.55291541428572,25.030673571428572,,,,,,,,,,,,已核准,,,,111.4.29府都新字第1116002790號,,,
自劃單元,臺北市北投區豐年段四小段517地號等4筆土地為更新單元,1189,,,,北投區,,,,,,,,,2022/5/3,,,,1856.00,,,,,,,121.46838435454545,25.12629249090909,,,,,,,,,,,,已核准,,,,111.5.3府都新字第1116002095號,,,
自劃單元,臺北市松山區西松段三小段175地號等14筆土地為更新單元,1190,,,,松山區,,,,,,,,,2022/5/4,,,,1469.00,,,,,,,121.5613269923077,25.04819790769231,,,,,,,,,,,,已核准,,,,111.5.4府都新字第1116002532號,,,
自劃單元,臺北市大安區瑞安段二小段844地號等20筆土地為更新單元,1191,,,,大安區,,,,,,,,,2022/5/6,,,,773.00,,,,,,,121.54297670909091,25.0254103,,,,,,,,,,,,已核准,,,,111.5.6府都新字第1116012618號,,,
自劃單元,臺北市松山區延吉段一小段565地號等6筆土地為更新單元,1192,,,,松山區,,,,,,,,,2022/5/11,,,,1142.00,,,,,,,121.55496044444445,25.0460819,,,,,,,,,,,,已核准,,,,111.5.11府都新字第1116003420號,,,
自劃單元,臺北市北投區溫泉段四小段273-3地號等16筆土地為更新單元,1193,,,,北投區,,,,,,,,,2022/5/12,,,,1057.89,,,,,,,121.50331673544304,25.130800274683544,,,,,,,,,,,,已核准,,,,111.5.12府都新字第1116002305號,,,
自劃單元,臺北市大安區復興段三小段385地號等12筆土地為更新單元,1194,,,,大安區,,,,,,,,,2022/5/12,,,,1267.00,,,,,,,121.54775002727273,25.03367589090909,,,,,,,,,,,,已核准,,,,111.5.12府都新字第1116003114號,,,
自劃單元,臺北市中山區正義段三小段295地號等12筆土地為更新單元,1195,,,,中山區,,,,,,,,,2022/5/17,,,,2013.00,,,,,,,121.52311672857142,25.051791728571427,,,,,,,,,,,,已核准,,,,111.5.17府都新字第1116003117號,,,
自劃單元,臺北市中山區吉林段三小段801地號等10筆土地為更新單元,1196,,,,中山區,,,,,,,,,2022/5/17,,,,1230.00,,,,,,,121.528641625,25.058280975,,,,,,,,,,,,已核准,,,,111.5.17府都新字第1116003568號,,,
自劃單元,臺北市中山區長安段三小段627地號等14筆土地為更新單元,1197,,,,中山區,,,,,,,,,2022/5/23,,,,2168.00,,,,,,,121.52927533333333,25.051615116666667,,,,,,,,,,,,已核准,,,,111.5.23府都新字第1116003355號,,,
自劃單元,臺北市大安區瑞安段二小段844地號等25筆土地為更新單元,1198,,,,大安區,,,,,,,,,2022/5/30,,,,1453.00,,,,,,,121.54295031818182,25.025373972727273,,,,,,,,,,,,已核准,,,,111.5.30府都新字第1116009618號,,,
自劃單元,臺北市信義區雅祥段一小段599地號等22筆土地為更新單元,1199,,,,信義區,,,,,,,,,2022/6/30,,,,1920.00,,,,,,,121.56855220909091,25.04610972727273,,,,,,,,,,,,已核准,,,,111.6.30府都新字第1116009946號,,,
自劃單元,臺北市中正區河堤段六小段278地號等7筆土地為更新單元,1200,,,,中正區,,,,,,,,,2022/6/30,,,,877.00,,,,,,,121.51918708,25.0215042,,,,,,,,,,,,已核准,,,,111.6.30府都新字第1116011193號,,,
自劃單元,臺北市大安區仁愛段一小段809地號等6筆土地為更新單元,1201,,,,大安區,,,,,,,,,2022/7/4,,,,2359.00,,,,,,,121.5571171,25.03484725,,,,,,,,,,,,已核准,,,,111.7.4府都新字第1116010631號,,,
